UI/UX,Programming,Operational,Data Science,Cybersecurity,Quality Assurance,Computer Network,Project Management,Product Manager,Entrepreneur,Business/Commerce/Ideation,Label
0.6749045821069848,0.8175662607996892,0.7317690791655986,0.8236532569961631,0.8510927024839865,0.6920608356632477,0.6547003099408839,0.8819037320333261,0.7396889788663789,0.644154028435295,1.0,Business/Commerce/Ideation
0.6127688179959093,0.8888652851698353,0.6787396392075247,0.8105287857924673,0.7388812438709925,0.8133401154680998,0.9284341712337766,0.9316450041501708,0.8983857530924867,0.7536158609498688,0.7964928260282864,Computer Network
0.8238639952221914,0.7188333409106141,0.5569170141343102,1.0,0.6086041916428525,0.7264305637913749,0.8057492081941902,0.7311128426070395,0.5936428214039724,0.8947721190305677,0.7353416123274974,Data Science
0.99,0.93,0.68,0.67,0.67,0.72,0.81,0.77,0.72,0.84,0.66,UI/UX
0.71,0.73,0.75,0.78,0.68,0.81,0.9,0.71,0.91,0.78,0.69,Product Manager
0.7267580124420364,0.9038054357725112,0.8859027023248739,0.688097440820694,0.7035819535060984,0.5997647735336779,0.8544183299083237,0.9177485568356,0.7330864039085259,0.5681880935664051,0.6580075519607729,Programming
0.85,0.88,0.61,0.97,0.62,0.82,0.88,0.95,0.89,0.92,0.74,Data Science
0.99,0.62,0.72,0.92,0.79,0.95,0.85,0.76,0.73,0.84,0.67,UI/UX
0.7797333930697179,0.6196815695954617,0.5942737241019012,0.6271026910117155,0.9669361738974172,0.8631092391920735,1.0,0.7861655764187109,0.7273887658148173,0.7529556956212011,0.7872483637000534,Computer Network
0.6351072408773487,0.6478196435945768,0.8944637918616588,0.7537700662621937,0.8425660997417661,0.914788350463,0.6909748980991882,0.7167349297829835,0.9247752109883776,0.6663013795291826,0.612565736687812,Quality Assurance
0.89,0.79,0.95,0.96,0.77,0.71,0.84,0.96,0.68,0.85,0.85,Project Management
0.6079629816918442,0.7160514916942278,0.9031109095224694,0.6029151587113242,0.9542573560156954,0.7547100672032324,0.6750573693202624,0.8948407215900446,0.8007365759855765,0.9400496004954034,0.9345869560357588,Entrepreneur
0.928272717402838,0.8502177267458904,0.9159717974942808,0.7876890482937215,0.7465615817864304,0.7260498473842474,0.6163976978981693,0.7698892989339701,0.8068252158848124,0.6601438800174535,0.9646674756507316,Business/Commerce/Ideation
0.6862485787894205,0.8249930139272633,0.7104591318125556,0.7620120618491868,0.7913320239099491,0.6823862727197437,1.0,0.8603437325628706,0.9338479646737288,0.9926062372551177,0.8417167879530708,Computer Network
0.7765510133170048,0.8275232371148885,0.675385251850379,0.6837329173398855,0.8164799315493012,0.9243714283248948,0.8426877200751023,0.8508788463586172,0.8914316662313378,0.904003053310816,0.7807206745214887,Quality Assurance
0.8179223684076017,0.800467648280845,0.7039077468584815,0.96241258986874,0.8250236876231084,0.9098308725160074,0.9845054752006476,0.8970011298779957,0.8210145382636196,0.9736426817192728,0.8044495170968684,Computer Network
0.85,0.77,0.78,0.95,0.83,0.62,0.69,0.87,0.74,0.85,0.85,Data Science
0.7,0.66,0.95,0.69,0.99,0.73,0.67,0.92,0.86,0.8,0.82,Cybersecurity
0.7,0.85,0.88,0.67,0.67,0.61,0.89,0.87,0.79,0.94,0.92,Entrepreneur
0.8732814677806452,0.8275459267590805,0.7723509091366665,0.8831373152358746,0.6024382941816049,0.8474803259292417,0.9759545444349812,0.6209082252665807,0.8311991323493859,0.7584411191810183,0.6831077938484392,Computer Network
0.8604335851470556,0.958810380466652,0.8229654990189008,0.7306150855475871,0.8318784236271519,0.9676625280401138,0.8355357653615337,0.7142040600660643,0.9304275257537952,0.8271134042789164,0.8787724489003018,Product Manager
0.78,0.95,0.87,0.67,0.88,0.91,0.86,0.75,0.7,0.83,0.94,Programming
0.99,0.87,0.82,0.85,0.66,0.83,0.85,0.91,0.89,0.76,0.78,UI/UX
0.69,0.85,0.63,0.62,0.81,0.82,0.85,0.89,0.99,0.81,0.73,Product Manager
1.0,0.7208432741388472,0.748335534597132,0.8230508017637402,0.805093399757973,0.640525670608799,0.6438697977086935,0.8996535469429945,0.8346994761654041,0.5793284297323834,0.7309603668839116,UI/UX
0.6,0.96,0.64,0.73,0.98,0.98,0.83,0.85,0.78,0.72,0.73,Quality Assurance
0.8165204481546374,0.8708807326472849,0.965544513204874,0.7444971603380734,0.9368884081502658,0.8881985976744117,0.8318549146505192,0.7899348177106799,0.832326052272543,0.7224735638319795,0.6057226433020162,Operational
0.921049788414834,0.798267104374804,0.574161220066148,0.9667095605871264,0.9146613214741968,0.9105252052405676,0.6734842122153524,0.8829336537382579,0.7904828156564108,0.8655532043478256,0.6604943176241198,Data Science
0.9807372077692168,0.734711030219992,0.7387314429933859,0.8677537709105274,0.7989379434224523,0.8270621549196339,0.9946673509730536,0.7791712682422248,0.6942230849408491,0.8001490116027166,0.6560418877355336,UI/UX
0.8126274384681894,0.908453796438649,0.8635484614436422,0.8406893784382851,0.9389697015966496,0.778824457228983,0.6225503202346154,0.5869635089419558,0.9265956627323196,0.8720653409798413,0.9175024736786036,Cybersecurity
0.8111994178098544,0.626857754476084,0.9611408953998176,0.9042419933845964,0.9732707838908332,1.0,0.8540407594310598,0.9560636736889936,0.7918153328896407,0.8673942645295806,0.7403614051348872,Quality Assurance
0.83,0.7,0.78,0.61,0.84,0.79,0.76,0.81,0.88,0.6,0.62,Product Manager
0.84,0.93,0.95,0.69,0.68,0.84,0.76,0.94,0.96,0.74,0.69,Product Manager
0.63,0.79,0.61,0.82,0.98,0.87,0.81,0.88,0.6,0.68,0.91,Cybersecurity
0.88,0.75,0.97,0.66,0.74,0.65,0.97,0.95,0.7,0.86,0.93,Operational
0.72,0.9,0.67,0.88,0.8,0.84,0.81,0.83,0.63,0.91,0.9,Entrepreneur
0.93,0.63,0.96,0.82,0.93,0.78,0.86,0.81,0.89,0.63,0.62,Operational
0.86,0.86,0.83,0.67,0.95,0.6,0.63,0.96,0.85,0.79,1.0,Business/Commerce/Ideation
0.725093088518782,0.8619241471022945,0.8105253445882353,0.9887113358559962,0.7127016779509701,0.8552229451414688,0.8919546624100112,0.9042415263102148,0.6247456703945865,0.9332006489211526,0.7848218168802455,Data Science
0.670783271557392,0.9783364384778008,0.8349676208604295,0.6850410686162909,0.8209215458069101,0.804604591036391,0.6629114035371244,0.9727533151218491,0.963348334094562,0.827946782704931,1.0,Business/Commerce/Ideation
0.95,0.88,0.87,0.79,0.83,0.96,0.7,0.89,0.89,0.79,0.67,Quality Assurance
0.6368625995480544,0.7498851805071319,1.0,0.8125539654872411,0.8684604826238705,0.7354136603185937,0.7505276346156373,0.9450186677609408,0.7130435005946721,1.0,0.6967336814284197,Project Management
0.9667599589025616,0.6457509453137855,0.8345652240260484,0.8817469005796227,0.7148074684406176,0.6168510057340832,0.8834791821607609,0.8990925536443308,0.7935040156388382,0.8277861169334805,0.6076750903678244,UI/UX
0.8,0.92,0.86,0.88,0.92,0.96,0.74,0.75,0.64,0.83,0.61,Quality Assurance
0.821545165293242,0.981523939208202,0.5940489207306902,0.8267058070566276,0.6645221919963341,0.7498551161138062,0.8599089388601358,0.80832345975162,0.777912054810873,0.7441553437255659,0.7562864048428241,Programming
0.9788580543513384,0.7405781361140513,0.6437272271391229,0.8982589409806265,0.8388279954161375,0.8477253663602109,0.9426637099642244,0.841522464676088,0.7245095899241885,0.7892761237782677,0.6722764311252234,UI/UX
0.9722398960497888,0.908375024191244,0.7868251717441993,0.8738432585767051,0.6662581080093877,0.7008139613692871,0.9630303215559152,0.5837276490653585,0.6192326078686191,0.6338513589284054,0.5727290651864264,Computer Network
0.7237840906072939,0.8829224798937645,0.8115312052298934,0.9980402123519074,0.6601472995769425,0.7916759979556219,0.8830416875613795,0.8173091335160791,0.6585095692463862,0.8896369896802999,0.8400722278272927,Data Science
0.93,0.73,0.67,0.62,0.84,0.87,0.61,0.8,0.69,0.86,0.67,UI/UX
0.77,0.64,0.78,0.65,0.73,0.91,0.62,0.72,0.85,0.85,0.79,Quality Assurance
0.7838989554873032,0.5683224765557846,0.8497467238839183,0.6501595096527601,0.6378117624177755,0.8411867191451101,0.8267449440768961,0.8126380409795129,0.9424649329812104,0.7286440682197464,0.7503647076989975,Product Manager
0.87,0.9,0.92,0.92,0.64,0.8,0.62,0.82,0.78,0.96,0.74,Entrepreneur
0.81,0.66,0.84,0.95,0.6,0.89,0.88,0.68,0.85,0.88,0.7,Data Science
0.82,0.75,0.91,0.95,0.9,0.79,0.92,0.69,0.9,0.82,0.66,Data Science
0.6425187611103412,0.9147383621913334,0.6170721968852009,0.6363165727384007,0.9147405171550986,0.6387443891786375,0.8524595159273634,0.6506874123554625,0.6358602991698717,0.6879412847840022,0.8539215157144939,Cybersecurity
0.82,0.7,0.74,0.67,0.96,0.83,0.76,0.78,0.98,0.66,0.83,Product Manager
0.8,0.83,0.8,0.68,0.89,0.71,0.61,0.86,0.67,0.98,0.98,Business/Commerce/Ideation
0.62,0.67,0.9,0.63,0.84,0.7,0.76,0.72,0.74,0.89,0.72,Operational
0.9363941212780686,0.729933923967667,0.8020017626228466,0.9681299505270572,0.6189002868011938,0.8840714499056394,0.8457446202230465,0.9410194784273496,0.7510420949487526,0.7023988699126248,0.989067312775188,Data Science
0.86,0.6,0.74,0.93,0.91,0.86,0.76,0.6,0.92,0.96,0.89,Entrepreneur
0.8487116450470975,0.8726696146957196,0.9839306119072194,0.6617601701451042,0.822675072986084,0.7951367845495713,0.8919037105384786,0.6161246184655849,0.7449578626470107,0.7299996494387482,0.7190368965995702,Operational
0.92,0.71,0.78,0.63,0.61,0.99,0.93,0.88,0.76,0.67,0.66,Quality Assurance
0.943429949138508,0.7821565301367595,0.674797235032064,0.8262150848755812,0.9249475929562884,0.8120650965966714,0.8800679980772077,0.8724746711236955,0.9287654758792404,0.769347425162141,0.98095363029294,Business/Commerce/Ideation
0.92,0.99,0.66,0.84,0.75,0.99,0.94,0.94,0.79,0.77,0.71,Programming
0.65,0.74,0.98,0.73,0.81,0.88,0.75,0.99,0.98,0.7,0.8,Project Management
0.95,0.69,0.64,0.61,0.86,0.84,0.82,0.69,0.76,0.84,0.8,UI/UX
0.97,0.73,0.8,0.62,0.66,0.99,0.99,0.6,0.98,0.86,0.95,Quality Assurance
0.8866926033043019,0.7339723797480271,0.8720164281681587,0.6125629413987805,0.8874213132407305,0.7736307275541661,0.8455182177949645,0.6761838462760574,0.7472310117515268,0.87925922312319,0.7476581971736085,Entrepreneur
0.9537240445209112,0.915900716675674,0.7860511356085162,0.8418323768257524,0.6908471120440363,0.8406905432751329,0.8268003496928438,0.8745870118336394,0.8844743790183311,0.7452280876144771,0.8057383827679245,UI/UX
0.7192024216597248,0.930355508832164,0.8678584400193726,0.6255587263497167,0.6303768001772287,0.6001196487439281,0.831260492598626,0.921157511300024,0.7450336063773465,0.583668986357767,0.6123891106388317,Programming
0.8155243594913975,0.8546447770832074,0.6427691878827742,0.9377979394599084,0.9525401173397088,0.7826708409738671,0.8412611619434246,1.0,0.8380763042034658,0.6512308390147377,0.8231900069905126,Cybersecurity
1.0,0.79,0.66,0.87,0.94,0.74,0.87,0.93,0.82,0.76,0.85,UI/UX
0.7885933686923704,0.5597624265285319,0.7615583013406485,0.6328509994366704,0.6147208087183027,0.8038964774402136,0.8324641741752113,0.8386587286050557,0.9690849871422658,0.7115822639356943,0.7528046174250638,Product Manager
0.8592090507298811,0.735402195283126,0.7026250378359553,0.8669495765547746,0.9388040766256632,0.7951994414994489,0.8118409091751849,0.8467816391657502,0.6055595960672862,0.9791576842686692,0.7638937985684524,Cybersecurity
0.8922484144876285,0.7509896529764255,0.6824730710963379,0.8585669508812352,0.8716610404650514,0.83385590886662,0.8555728011228563,0.9299218815559466,0.921448367176458,0.7953897220888192,1.0,Business/Commerce/Ideation
0.7,0.76,0.88,0.82,0.89,0.94,0.84,0.86,0.87,0.73,0.7,Quality Assurance
0.9483516227507676,0.8546920893303186,0.8777548118940735,0.8895387872973003,0.9065629759952056,0.9673337978154648,0.7873875488590818,0.6558064784012806,0.8337982330337405,0.6731589799968833,0.666135668202718,Quality Assurance
0.95,0.79,0.65,0.89,0.9,0.82,0.91,0.8,0.81,0.77,0.61,UI/UX
0.979030673764884,0.8011621014705547,0.623659605543374,0.995549940947318,0.8825618255043102,0.89473188775176,0.6416480541999451,0.8502692789621261,0.7585424289937235,0.828781896938103,0.630517145296858,Data Science
0.6050602098995456,0.874382183942874,0.6110666211220102,0.8410274888424922,0.7847267045604387,0.8670285290320313,0.9026157187477518,0.8805599435419446,0.8715040610767427,0.6903381248157255,0.7457828424904474,Computer Network
0.71,0.71,0.98,0.83,0.94,0.86,0.82,0.63,0.8,0.81,0.86,Operational
0.91,0.74,0.76,0.87,0.65,0.91,0.86,0.81,0.91,0.95,0.65,Entrepreneur
0.8543998714372689,0.7265494880448754,0.9435905796787692,0.6573505649039849,0.6176259126786526,0.9006461171557306,0.7727259479824691,0.8482246877842262,0.8059334289779082,0.6901688233338541,0.8995883525857268,Business/Commerce/Ideation
0.8410284532734345,0.9642308685365998,0.7816053329810286,0.8112710733219528,0.9435253502502668,0.728632901378081,0.6416017962150184,0.5752261585527791,0.8619360366500882,0.8329735380032419,0.8668942871731452,Cybersecurity
0.9348214444181328,0.7805142738376393,0.6549936562313889,0.8880639662693779,0.874036541906399,0.8512393697463466,0.8664137193012637,0.777728512955557,0.8033221101714852,0.7298696697085479,0.6123675665431316,UI/UX
0.69246268038299,1.0,0.8809708816478924,0.8957109055035702,0.8435676669275197,0.8568012956028336,0.7304126726770372,1.0,0.9484700462496938,0.922147548781574,0.9038036992790998,Programming
0.8523009735372136,0.7661873070650494,0.8393804027436633,0.5732439341167828,0.821749603643809,0.8130380720162023,0.8822510781239912,0.6926161161250568,0.7902659258109441,0.9528249789864204,0.744146224076973,Entrepreneur
0.8546189883002994,0.7563682548438372,0.6354890586363549,0.7917320355995101,0.9839777114412226,0.5842861086338312,0.8608490330477082,0.8532921373619322,0.9334940982356849,0.9489482331188724,0.6583822493901607,Entrepreneur
0.8242893439696948,0.650980411375605,0.6610598403105785,0.8139862128699628,0.6260559655052297,0.7947513320709231,0.9668414925744028,0.8555857535580983,0.7177341768992529,0.8101707546813476,0.7828186490424272,Computer Network
0.96,0.89,0.94,0.91,0.72,0.92,0.8,0.95,0.91,0.9,0.68,UI/UX
0.7,0.77,0.63,0.62,0.82,0.82,0.69,0.82,0.74,0.76,0.78,Cybersecurity
0.74,0.8,0.79,0.64,0.88,0.87,0.65,0.99,0.89,0.94,0.84,Project Management
0.8136486099956931,0.6965353534925569,0.8275427639145662,0.7969807171005007,0.7469587359162615,0.7839200491546633,0.838267801475511,0.643072012374393,0.675876641010102,0.8452340944646513,0.8546478415978446,UI/UX
0.760148103008478,0.5921506025616993,0.7139981765860793,0.8347519354793745,0.8320057398312541,0.7349528337263498,0.6362689910183578,0.9048095629421662,0.9410568507979808,0.8347593039742178,0.6280517089010677,Product Manager
0.6335021550353612,0.8949617459966818,0.9634095765112268,0.6561820353582103,0.970939024543824,0.8117256670101567,0.5722964522776814,0.9246627103271616,0.7757804738152433,0.8846888871723041,0.8741874541338072,Cybersecurity
0.860702301312159,0.750057884414309,0.6950039747433957,0.8061345928254678,0.971902264047914,0.7979796884071031,0.7994625042582458,0.8496775631062307,0.6473449737050333,0.940774490127642,0.7493537103637432,Cybersecurity
0.8517953444450335,0.8521653416947457,0.9675799184631748,0.7636446310790871,0.7999437472428038,0.642749295172101,0.6522619826968915,0.7729198365047204,0.7759484900029102,0.6770863776926738,0.9106036385927868,Business/Commerce/Ideation
0.6694818179900054,0.833649692308558,0.8525500852100258,0.6187979368502687,0.7979267133138981,0.8218081292256384,0.6737085240071905,0.9425057281969962,0.9622890806015526,0.8890188163469772,0.792675501834236,Project Management
0.73,0.79,0.61,0.76,0.88,0.78,0.69,0.94,0.63,0.84,0.92,Project Management
0.77,0.9,0.87,0.68,0.85,0.8,0.86,0.97,0.83,0.95,0.83,Project Management
0.71,0.69,0.8,0.86,0.88,0.86,0.88,0.93,0.76,0.87,0.95,Business/Commerce/Ideation
0.7983908290041425,0.9529668392293722,0.575215625987841,0.647737950635776,0.9320483898399318,0.7071060898835893,0.8650973692719037,0.9661849664360151,0.9447420406486728,0.567609174810875,0.7728534411767622,Programming
0.884544491060756,0.6266141257886381,0.8208782888048292,0.9372650073297852,0.6901407966481148,0.7977399958600647,0.8622533476625512,0.913060956092946,0.8697390929030541,0.8541386043766207,0.941301247456268,Project Management
0.96,0.63,0.81,0.76,0.99,0.64,0.76,0.99,0.95,0.93,0.7,Cybersecurity
0.6,0.82,0.69,0.79,0.96,0.66,0.81,0.86,0.74,0.71,0.99,Business/Commerce/Ideation
0.81,0.97,0.8,1.0,0.94,0.68,0.97,0.65,0.93,0.75,0.95,Data Science
0.9,0.76,0.84,0.61,0.87,0.8,0.87,0.7,0.77,0.92,0.72,Entrepreneur
0.8309198161433174,0.7445343375538097,0.8804346779596279,0.9340284033382124,0.9333372249705152,0.7390892989845836,0.6252182320018294,1.0,0.9634080749942274,0.6233090333517363,0.930387732024074,Project Management
0.73,0.67,0.82,0.97,0.88,0.83,0.64,0.85,1.0,0.66,0.81,Product Manager
0.81,0.76,0.65,0.75,0.94,0.61,0.9,0.84,0.92,0.96,0.62,Entrepreneur
0.9253507139303898,0.8248744968183519,0.9001829450492616,0.6420789181802675,0.8027070165586105,0.5818495726749536,0.7269147941529072,0.8936504140743449,1.0,0.6611285886429259,0.7502574861202733,Product Manager
0.78,0.94,0.64,0.8,0.66,0.73,0.89,0.79,0.75,0.76,0.78,Programming
